"ID";"Geslacht";"Leeftijd";"RegioS";"Perioden";"TotaalAlleOnderliggendeDoodsoorzaken_1";"TotaalInfectieuzeEnParasitaireZktn_2";"k_11Tuberculose_3";"k_12Meningokokkeninfecties_4";"k_13ViraleHepatitis_5";"k_14AIDS_6";"k_15OvInfectieuzeEnParasitaireZktn_7";"TotaalNieuwvormingen_8";"TotaalKwaadaardigeNieuwvormingen_9";"k_211KwNvVanLipMondEnKeel_10";"k_212KwNvVanSlokdarm_11";"k_213KwNvVanMaag_12";"k_214KwNvVanDikkeDarm_13";"k_215KwNvVanEndeldarmEnAnus_14";"k_216KwNvLeverEnIntrahGalwegen_15";"k_217KwNvVanGalblaasEnGalwegen_16";"k_218KwNvVanAlvleesklier_17";"k_219KwNvVanStrottehoofd_18";"k_2110KwNvVanLuchtpijpEnLong_19";"k_2111MelanoomVanHuid_20";"k_2112KwNvVanBorst_21";"k_2113KwNvVanBaarmoederhals_22";"k_2114KwNvVanBaarmoederlichaam_23";"k_2115KwNvVanEierstok_24";"k_2116KwNvVanProstaat_25";"k_2117KwNvNierBehalveNierbekken_26";"k_2118KwNvVanUrineblaas_27";"k_2119KwNvLymfEnBloedvWeefsel_28";"k_2120OvKwaadaardigeNieuwvormingen_29";"k_22OverigeNieuwvormingen_30";"k_3ZktnBloedBloedvormendeOrganenEn_31";"TotaalEndocrieneVoedingsStofwZ_32";"k_41Suikerziekte_33";"k_42OvEndocrieneVoedingsStofwis_34";"TotaalPsychischeStoornissen_35";"k_51PsychischeStoornissenDoorAlcohol_36";"k_52PsychischeStoornissenDrugsEnVl_37";"k_53OverigePsychischeStoornissen_38";"TotaalZiektenZenuwstelselEnZintuigen_39";"k_61Hersenvliesontsteking_40";"k_62ZiekteVanParkinson_41";"k_63OvZktnZenuwstelselEnZintuigen_42";"TotaalZiektenVanHartEnVaatstelsel_43";"TotaalZiektenVanDeKransvaten_44";"k_711AcuutHartinfarct_45";"k_712OverigeZiektenVanDeKransvaten_46";"k_72OverigeHartziekten_47";"k_73Hersenvaatletsels_48";"k_74OverigeZiektenHartEnVaatstelsel_49";"TotaalZiektenVanDeAdemhalingsorganen_50";"k_81Griep_51";"k_82Longontsteking_52";"TotaalChronischeAandOndersteLucht_53";"k_831Astma_54";"k_832OvChronAandOndersteLuchtw_55";"k_84OverigeZiektenAdemhalingsorganen_56";"TotaalZiektenSpijsverteringsorganen_57";"k_91MaagzweerEnZweerAanTwaalfvinge_58";"TotaalChronischeLeveraandoeningen_59";"k_921ChronischeLeveraandAlcohol_60";"k_922OvChronischeLeveraandoeningen_61";"k_93OvZiektenSpijsverteringsorganen_62";"k_10ZiektenHuidOnderhuidsBindweefsel_63";"TotaalZiektenSpierenBeendBindwfsl_64";"k_111ReumatoideArtritisEnArtrose_65";"k_112OvZktnSpierenBeendBindwfsl_66";"TotaalZktnUrinewegenEnGeslOrganen_67";"k_121ZiektenVanNierEnUrineleider_68";"k_122OvZktnUrinewegenEnGeslOrganen_69";"k_13ComplicatiesZwangerschapBevallin_70";"k_14AandoeningenVDPerinatalePeriode_71";"TotaalAangeborenAfwijkingen_72";"k_151AangeborenAfwZenuwstelsel_73";"k_152AangeborenAfwHartEnBloedvaten_74";"k_153OverigeAangeborenAfwijkingen_75";"TotaalSympEnOnvollOmschrZiekten_76";"k_161Wiegendood_77";"k_162OnvollOmschrEnOnbekOorzaken_78";"k_163OvSymptomenEnOnvolledigOmsch_79";"TotaalUitwendigeDoodsoorzaken_80";"TotaalOngevallen_81";"TotaalVervoersongevallen_82";"k_17111Wegverkeersongevallen_83";"k_17112OverigeVervoersongevallen_84";"k_1712AccidenteleVal_85";"k_1713AccidenteleVerdrinking_86";"k_1714AccidenteleVergiftiging_87";"k_1715OverigeOngevallen_88";"k_172Zelfdoding_89";"k_173MoordEnDoodslag_90";"k_174GebeurtenissenOpzetOnbekend_91";"k_175OverigeUitwendigeDoodsoorzaken_92";"k_18TotaalCOVID19Coronavirus19_93";"k_181VastgesteldeCOVID19_94";"k_182VermoedelijkeCOVID19_95"
"59420";"4000   ";"71800";"GM0637";"2016JJ00";"81";"3";"0";"0";"0";"0";"3";"8";"8";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"2";"0";"0";"1";;"0";"0";"1";"0";"0";"0";"3";"2";"1";"12";"0";"0";"12";"7";"0";"0";"7";"28";"2";"1";"1";"12";"9";"5";"6";"0";"1";"4";"0";"4";"1";"5";"0";"0";"0";"0";"5";"0";"3";"2";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"1";;"0";"1";"3";"2";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";;;
"59421";"4000   ";"71800";"GM0637";"2017JJ00";"87";"1";"0";"0";"0";"0";"1";"18";"17";"1";"1";"1";"0";"0";"0";"0";"0";"0";"3";"0";"5";"0";"1";"0";;"0";"0";"2";"3";"1";"0";"3";"3";"0";"12";"0";"0";"12";"6";"0";"2";"4";"25";"4";"3";"1";"10";"7";"4";"6";"0";"0";"5";"1";"4";"1";"3";"0";"1";"1";"0";"2";"0";"0";"0";"0";"5";"2";"3";"0";"0";"0";"0";"0";"0";"7";;"4";"3";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";;;
"59422";"4000   ";"71800";"GM0637";"2018JJ00";"88";"1";"0";"0";"0";"0";"1";"20";"18";"0";"0";"0";"1";"0";"1";"0";"0";"0";"5";"0";"4";"0";"0";"0";;"0";"2";"2";"3";"2";"0";"2";"2";"0";"14";"0";"0";"14";"3";"0";"1";"2";"19";"3";"0";"3";"6";"4";"6";"12";"0";"2";"6";"0";"6";"4";"3";"1";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";;"2";"1";"10";"8";"0";"0";"0";"7";"0";"0";"1";"1";"0";"0";"1";;;
"59423";"4000   ";"71800";"GM0637";"2019JJ00";"85";"4";"0";"0";"0";"0";"4";"20";"19";"0";"0";"0";"1";"2";"1";"0";"2";"0";"3";"0";"1";"0";"0";"3";;"0";"0";"3";"3";"1";"0";"0";"0";"0";"13";"0";"0";"13";"2";"0";"0";"2";"26";"6";"4";"2";"7";"8";"5";"3";"0";"2";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"2";"1";"1";"3";"1";"2";"0";"0";"0";"0";"0";"0";"2";;"1";"1";"8";"7";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"1";;;
"59424";"4000   ";"71800";"GM0637";"2020JJ00";"94";"1";"0";"0";"0";"0";"1";"9";"9";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";;"0";"0";"0";"3";"0";"0";"5";"3";"2";"11";"0";"0";"11";"3";"0";"1";"2";"35";"8";"4";"4";"8";"11";"8";"2";"0";"0";"2";"0";"2";"0";"3";"0";"0";"0";"0";"3";"2";"0";"0";"0";"4";"4";"0";"0";"0";"0";"0";"0";"0";"5";;"4";"1";"4";"3";"0";"0";"0";"3";"0";"0";"0";"1";"0";"0";"0";"10";"9";"1"
"59445";"4000   ";"71800";"GM0193";"2016JJ00";"105";"1";"0";"0";"0";"0";"1";"15";"14";"0";"0";"1";"0";"0";"0";"2";"2";"0";"1";"0";"4";"0";"1";"0";;"0";"0";"0";"3";"1";"1";"7";"7";"0";"10";"0";"0";"10";"8";"0";"3";"5";"33";"12";"8";"4";"9";"7";"5";"6";"0";"2";"2";"0";"2";"2";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"3";"0";"3";"0";"0";"0";"0";"0";"0";"6";;"2";"4";"13";"12";"1";"0";"1";"10";"0";"1";"0";"1";"0";"0";"0";;;
"59446";"4000   ";"71800";"GM0193";"2017JJ00";"96";"3";"0";"0";"0";"0";"3";"19";"18";"0";"1";"0";"2";"1";"0";"0";"3";"0";"0";"0";"6";"0";"1";"1";;"0";"1";"2";"0";"1";"0";"0";"0";"0";"11";"0";"0";"11";"10";"0";"1";"9";"28";"3";"1";"2";"11";"9";"5";"10";"2";"5";"2";"0";"2";"1";"3";"0";"0";"0";"0";"3";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";;"2";"3";"5";"3";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"2";;;
"59447";"4000   ";"71800";"GM0193";"2018JJ00";"117";"5";"0";"0";"0";"0";"5";"14";"13";"0";"1";"0";"0";"1";"1";"0";"3";"0";"1";"0";"3";"0";"0";"0";;"1";"0";"2";"0";"1";"0";"2";"2";"0";"15";"0";"0";"15";"12";"0";"2";"10";"37";"3";"1";"2";"16";"11";"7";"9";"1";"5";"1";"0";"1";"2";"6";"0";"0";"0";"0";"6";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";;"3";"4";"8";"7";"1";"1";"0";"6";"0";"0";"0";"0";"0";"0";"1";;;
"59448";"4000   ";"71800";"GM0193";"2019JJ00";"101";"2";"0";"0";"0";"0";"2";"10";"9";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";;"0";"1";"2";"2";"1";"2";"4";"3";"1";"16";"0";"0";"16";"10";"0";"2";"8";"29";"6";"5";"1";"14";"5";"4";"7";"0";"4";"2";"0";"2";"1";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"3";"0";"3";"0";"0";"0";"0";"0";"0";"3";;"1";"2";"10";"9";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"1";;;
"59449";"4000   ";"71800";"GM0193";"2020JJ00";"120";"3";"0";"0";"0";"0";"3";"20";"15";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"5";"0";"0";"0";;"0";"0";"1";"8";"5";"1";"3";"3";"0";"16";"0";"0";"16";"6";"0";"1";"5";"31";"7";"3";"4";"15";"7";"2";"5";"0";"1";"2";"1";"1";"2";"4";"0";"0";"0";"0";"4";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"4";;"2";"2";"8";"6";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"2";"18";"15";"3"
"60895";"4000   ";"21900";"GM0034";"2016JJ00";"82";"3";"0";"0";"0";"0";"3";"7";"7";"0";"0";"0";"2";"1";"0";"0";"0";"0";"1";"0";"2";"0";"0";"0";;"0";"0";"0";"1";"0";"0";"3";"3";"0";"10";"0";"0";"10";"6";"0";"0";"6";"26";"3";"3";"0";"11";"8";"4";"6";"0";"1";"4";"0";"4";"1";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"3";"1";"2";"0";"0";"0";"0";"0";"0";"13";;"2";"11";"3";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";;;
"60896";"4000   ";"21900";"GM0034";"2017JJ00";"82";"4";"0";"0";"0";"0";"4";"6";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";;"1";"0";"1";"0";"2";"2";"5";"3";"2";"12";"0";"0";"12";"6";"0";"0";"6";"23";"2";"2";"0";"14";"5";"2";"4";"0";"2";"2";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"3";"1";"2";"0";"0";"0";"0";"0";"0";"8";;"1";"7";"8";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"3";;;
"60897";"4000   ";"21900";"GM0034";"2018JJ00";"83";"3";"0";"0";"0";"0";"3";"7";"6";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";;"0";"1";"1";"1";"1";"0";"1";"1";"0";"13";"0";"0";"13";"8";"0";"1";"7";"21";"1";"1";"0";"13";"5";"2";"9";"0";"5";"4";"0";"4";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"9";"6";"3";"0";"0";"0";"0";"0";"0";"6";;"1";"5";"5";"4";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"1";;;
"60898";"4000   ";"21900";"GM0034";"2019JJ00";"108";"6";"0";"0";"0";"0";"6";"4";"4";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;"0";"0";"0";"2";"0";"1";"6";"4";"2";"11";"0";"0";"11";"10";"0";"0";"10";"37";"5";"2";"3";"9";"17";"6";"6";"0";"4";"2";"0";"2";"0";"2";"0";"0";"0";"0";"2";"0";"1";"0";"1";"4";"3";"1";"0";"0";"0";"0";"0";"0";"10";;"2";"8";"10";"9";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"1";;;
"60899";"4000   ";"21900";"GM0034";"2020JJ00";"88";"5";"0";"0";"0";"0";"5";"5";"4";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";;"0";"0";"0";"1";"1";"0";"3";"2";"1";"14";"0";"0";"14";"3";"0";"0";"3";"21";"2";"2";"0";"8";"5";"6";"6";"0";"4";"1";"0";"1";"1";"4";"0";"0";"0";"0";"4";"0";"1";"1";"0";"5";"4";"1";"0";"0";"0";"0";"0";"0";"9";;"4";"5";"6";"6";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"6";"5";"1"
"60920";"4000   ";"21900";"GM0307";"2016JJ00";"168";"5";"0";"0";"0";"0";"5";"17";"12";"0";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";;"0";"0";"3";"3";"5";"1";"6";"5";"1";"22";"0";"0";"22";"13";"0";"1";"12";"63";"11";"4";"7";"26";"17";"9";"13";"0";"8";"5";"0";"5";"0";"5";"0";"0";"0";"0";"5";"4";"2";"2";"0";"5";"2";"3";"0";"0";"0";"0";"0";"0";"6";;"1";"5";"6";"6";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";;;
"60921";"4000   ";"21900";"GM0307";"2017JJ00";"188";"3";"0";"0";"0";"0";"3";"12";"11";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";;"0";"0";"1";"2";"1";"1";"2";"2";"0";"37";"0";"0";"37";"16";"0";"3";"13";"62";"10";"2";"8";"26";"17";"9";"15";"0";"7";"5";"0";"5";"3";"4";"0";"0";"0";"0";"4";"1";"0";"0";"0";"7";"6";"1";"0";"0";"0";"0";"0";"0";"13";;"1";"12";"15";"11";"0";"0";"0";"11";"0";"0";"0";"0";"0";"0";"4";;;
"60922";"4000   ";"21900";"GM0307";"2018JJ00";"193";"6";"0";"0";"0";"0";"6";"17";"17";"1";"0";"0";"2";"0";"0";"1";"0";"0";"0";"0";"5";"0";"2";"0";;"1";"0";"1";"4";"0";"1";"4";"3";"1";"34";"0";"0";"34";"15";"0";"1";"14";"60";"7";"5";"2";"28";"18";"7";"17";"3";"8";"5";"0";"5";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"6";"3";"3";"0";"0";"0";"0";"0";"0";"16";;"0";"16";"15";"14";"0";"0";"0";"14";"0";"0";"0";"0";"0";"0";"1";;;
"60923";"4000   ";"21900";"GM0307";"2019JJ00";"173";"1";"0";"0";"0";"0";"1";"17";"14";"0";"0";"0";"4";"1";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";;"0";"0";"1";"5";"3";"3";"3";"3";"0";"37";"0";"0";"37";"8";"0";"0";"8";"54";"10";"5";"5";"23";"16";"5";"15";"1";"9";"5";"0";"5";"0";"4";"0";"0";"0";"0";"4";"0";"2";"1";"1";"6";"3";"3";"0";"0";"1";"0";"0";"1";"8";;"0";"8";"14";"12";"0";"0";"0";"12";"0";"0";"0";"0";"0";"0";"2";;;
"60924";"4000   ";"21900";"GM0307";"2020JJ00";"170";"3";"0";"0";"0";"0";"3";"14";"13";"0";"0";"0";"3";"0";"0";"0";"2";"0";"0";"0";"2";"0";"0";"0";;"0";"1";"1";"4";"1";"0";"3";"2";"1";"29";"0";"0";"29";"7";"0";"0";"7";"47";"9";"4";"5";"23";"9";"6";"7";"0";"5";"1";"0";"1";"1";"5";"0";"0";"0";"0";"5";"2";"2";"1";"1";"4";"0";"4";"0";"0";"0";"0";"0";"0";"13";;"2";"11";"14";"13";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"1";"20";"14";"6"
"60945";"4000   ";"21900";"GM0363";"2016JJ00";"691";"22";"0";"0";"0";"0";"22";"62";"53";"1";"1";"0";"11";"3";"1";"1";"3";"0";"0";"1";"12";"1";"0";"0";;"0";"0";"3";"15";"9";"6";"20";"16";"4";"76";"1";"0";"75";"73";"0";"2";"71";"223";"33";"20";"13";"99";"52";"39";"50";"1";"23";"14";"0";"14";"12";"23";"0";"0";"0";"0";"23";"3";"12";"5";"7";"26";"10";"16";"0";"0";"0";"0";"0";"0";"42";;"11";"31";"53";"39";"0";"0";"0";"39";"0";"0";"0";"3";"0";"0";"11";;;
"60946";"4000   ";"21900";"GM0363";"2017JJ00";"676";"23";"0";"0";"0";"0";"23";"60";"51";"0";"2";"2";"5";"1";"0";"3";"9";"0";"4";"1";"7";"0";"1";"1";;"1";"0";"6";"8";"9";"2";"14";"13";"1";"96";"1";"0";"95";"49";"0";"1";"48";"210";"22";"10";"12";"101";"48";"39";"55";"3";"29";"20";"1";"19";"3";"17";"0";"0";"0";"0";"17";"2";"8";"4";"4";"26";"16";"10";"0";"0";"0";"0";"0";"0";"48";;"4";"44";"66";"54";"0";"0";"0";"52";"0";"0";"2";"1";"0";"0";"11";;;
"60947";"4000   ";"21900";"GM0363";"2018JJ00";"667";"21";"0";"0";"0";"0";"21";"55";"51";"1";"0";"4";"5";"1";"1";"1";"3";"1";"4";"1";"10";"1";"2";"1";;"0";"3";"3";"9";"4";"2";"16";"12";"4";"102";"1";"0";"101";"62";"0";"4";"58";"207";"29";"21";"8";"90";"46";"42";"58";"2";"27";"18";"1";"17";"11";"18";"1";"0";"0";"0";"17";"3";"5";"2";"3";"14";"6";"8";"0";"0";"0";"0";"0";"0";"52";;"12";"40";"52";"42";"1";"0";"1";"40";"0";"0";"1";"0";"0";"0";"10";;;
"60948";"4000   ";"21900";"GM0363";"2019JJ00";"665";"20";"0";"0";"0";"0";"20";"51";"44";"1";"2";"2";"3";"1";"0";"0";"1";"0";"6";"1";"8";"0";"0";"0";;"1";"0";"2";"16";"7";"5";"16";"11";"5";"124";"0";"0";"124";"39";"0";"1";"38";"196";"38";"28";"10";"74";"38";"46";"52";"5";"27";"14";"0";"14";"6";"13";"1";"0";"0";"0";"12";"5";"10";"4";"6";"26";"10";"16";"0";"0";"0";"0";"0";"0";"53";;"10";"43";"55";"46";"0";"0";"0";"46";"0";"0";"0";"0";"0";"0";"9";;;
"60949";"4000   ";"21900";"GM0363";"2020JJ00";"677";"16";"0";"0";"0";"0";"16";"54";"52";"0";"0";"0";"4";"2";"3";"0";"2";"1";"5";"1";"8";"0";"1";"0";;"2";"1";"3";"19";"2";"6";"10";"7";"3";"63";"0";"0";"63";"46";"0";"4";"42";"183";"30";"21";"9";"63";"54";"36";"40";"1";"21";"16";"1";"15";"2";"19";"1";"0";"0";"0";"18";"1";"6";"3";"3";"14";"5";"9";"0";"0";"0";"0";"0";"0";"54";;"8";"46";"60";"48";"0";"0";"0";"48";"0";"0";"0";"0";"0";"0";"12";"105";"85";"20"
"60970";"4000   ";"21900";"GM0200";"2016JJ00";"217";"2";"0";"0";"0";"0";"2";"20";"19";"0";"0";"0";"1";"0";"0";"0";"3";"0";"3";"0";"4";"1";"1";"1";;"0";"1";"1";"3";"1";"3";"8";"7";"1";"39";"1";"0";"38";"6";"0";"0";"6";"66";"8";"3";"5";"31";"15";"12";"24";"1";"12";"7";"1";"6";"4";"7";"0";"0";"0";"0";"7";"2";"8";"1";"7";"3";"1";"2";"0";"0";"0";"0";"0";"0";"19";;"1";"18";"10";"9";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"1";;;
"60971";"4000   ";"21900";"GM0200";"2017JJ00";"235";"10";"0";"0";"0";"0";"10";"27";"25";"1";"1";"1";"3";"0";"0";"0";"3";"0";"1";"1";"4";"0";"0";"0";;"0";"2";"3";"5";"2";"0";"4";"3";"1";"35";"0";"0";"35";"17";"0";"3";"14";"73";"10";"6";"4";"32";"16";"15";"32";"1";"18";"10";"1";"9";"3";"7";"0";"1";"0";"1";"6";"0";"2";"0";"2";"9";"6";"3";"0";"0";"0";"0";"0";"0";"11";;"1";"10";"8";"6";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"2";;;
"60972";"4000   ";"21900";"GM0200";"2018JJ00";"219";"6";"0";"0";"0";"0";"6";"18";"15";"2";"0";"2";"3";"0";"0";"0";"1";"1";"1";"0";"4";"0";"0";"0";;"0";"0";"0";"1";"3";"2";"3";"3";"0";"46";"0";"0";"46";"11";"0";"1";"10";"69";"9";"7";"2";"33";"16";"11";"18";"1";"12";"4";"0";"4";"1";"5";"0";"0";"0";"0";"5";"1";"3";"0";"3";"5";"2";"3";"0";"0";"0";"0";"0";"0";"17";;"0";"17";"15";"13";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"2";;;
"60973";"4000   ";"21900";"GM0200";"2019JJ00";"236";"3";"0";"0";"0";"0";"3";"26";"24";"0";"0";"1";"3";"1";"1";"0";"2";"0";"1";"0";"7";"0";"0";"1";;"1";"0";"1";"5";"2";"1";"2";"2";"0";"43";"0";"0";"43";"18";"0";"1";"17";"74";"13";"10";"3";"31";"23";"7";"23";"3";"12";"5";"0";"5";"3";"2";"0";"0";"0";"0";"2";"0";"1";"0";"1";"11";"9";"2";"0";"0";"0";"0";"0";"0";"19";;"2";"17";"13";"10";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"3";;;
"60974";"4000   ";"21900";"GM0200";"2020JJ00";"286";"10";"0";"0";"0";"0";"10";"24";"24";"0";"0";"1";"5";"0";"0";"0";"1";"0";"0";"0";"7";"0";"0";"1";;"1";"1";"2";"5";"0";"2";"6";"5";"1";"42";"0";"0";"42";"19";"0";"0";"19";"68";"11";"3";"8";"24";"18";"15";"14";"0";"8";"4";"0";"4";"2";"4";"0";"0";"0";"0";"4";"1";"6";"0";"6";"8";"6";"2";"0";"0";"0";"0";"0";"0";"25";;"0";"25";"18";"16";"0";"0";"0";"16";"0";"0";"0";"0";"0";"0";"2";"39";"29";"10"
"60995";"4000   ";"21900";"GM0202";"2016JJ00";"168";"1";"0";"0";"0";"0";"1";"20";"18";"0";"0";"0";"0";"1";"0";"0";"2";"0";"0";"0";"4";"0";"0";"0";;"0";"1";"4";"6";"2";"2";"3";"3";"0";"21";"0";"0";"21";"19";"0";"1";"18";"45";"2";"1";"1";"18";"15";"10";"20";"0";"13";"6";"0";"6";"1";"5";"1";"0";"0";"0";"4";"0";"3";"2";"1";"6";"2";"4";"0";"0";"0";"0";"0";"0";"12";;"0";"12";"11";"10";"0";"0";"0";"9";"0";"0";"1";"0";"0";"0";"1";;;
"60996";"4000   ";"21900";"GM0202";"2017JJ00";"164";"4";"0";"0";"0";"0";"4";"11";"10";"0";"0";"0";"1";"0";"0";"0";"2";"0";"1";"0";"3";"0";"0";"0";;"0";"1";"0";"2";"1";"1";"1";"0";"1";"44";"0";"0";"44";"18";"0";"1";"17";"44";"12";"9";"3";"19";"9";"4";"13";"0";"5";"5";"0";"5";"3";"2";"0";"0";"0";"0";"2";"2";"4";"2";"2";"8";"3";"5";"0";"0";"0";"0";"0";"0";"4";;"0";"4";"8";"6";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"2";;;
"60997";"4000   ";"21900";"GM0202";"2018JJ00";"202";"1";"0";"0";"0";"0";"1";"18";"18";"0";"1";"2";"1";"0";"0";"0";"1";"0";"0";"0";"4";"0";"2";"0";;"0";"0";"2";"5";"0";"1";"3";"3";"0";"44";"0";"0";"44";"13";"0";"1";"12";"61";"11";"6";"5";"21";"18";"11";"21";"1";"11";"7";"0";"7";"2";"3";"1";"0";"0";"0";"2";"1";"0";"0";"0";"9";"2";"7";"0";"0";"0";"0";"0";"0";"19";;"3";"16";"8";"8";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";;;
"60998";"4000   ";"21900";"GM0202";"2019JJ00";"198";"7";"0";"0";"0";"0";"7";"16";"14";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"4";"0";"0";"1";;"0";"1";"0";"3";"2";"3";"4";"3";"1";"38";"0";"0";"38";"15";"0";"0";"15";"49";"2";"0";"2";"25";"13";"9";"16";"1";"9";"3";"0";"3";"3";"2";"0";"0";"0";"0";"2";"1";"1";"0";"1";"9";"4";"5";"0";"0";"0";"0";"0";"0";"16";;"2";"14";"21";"19";"0";"0";"0";"19";"0";"0";"0";"0";"0";"0";"2";;;
"60999";"4000   ";"21900";"GM0202";"2020JJ00";"157";"7";"0";"0";"0";"0";"7";"16";"15";"0";"1";"0";"2";"3";"0";"0";"0";"0";"1";"0";"4";"0";"0";"0";;"0";"0";"3";"1";"1";"0";"2";"2";"0";"22";"0";"0";"22";"10";"0";"1";"9";"43";"5";"2";"3";"22";"8";"8";"8";"0";"4";"3";"0";"3";"1";"5";"0";"0";"0";"0";"5";"0";"2";"1";"1";"8";"5";"3";"0";"0";"0";"0";"0";"0";"13";;"2";"11";"7";"7";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"14";"12";"2"
"61020";"4000   ";"21900";"GM0758";"2016JJ00";"216";"5";"0";"0";"0";"0";"5";"16";"15";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3";"0";"1";"0";;"0";"2";"3";"4";"1";"3";"6";"4";"2";"35";"0";"0";"35";"15";"0";"1";"14";"66";"5";"1";"4";"37";"15";"9";"13";"0";"6";"5";"1";"4";"2";"4";"0";"0";"0";"0";"4";"0";"4";"2";"2";"10";"8";"2";"0";"0";"0";"0";"0";"0";"23";;"0";"23";"16";"14";"0";"0";"0";"14";"0";"0";"0";"0";"0";"0";"2";;;
"61021";"4000   ";"21900";"GM0758";"2017JJ00";"240";"10";"0";"0";"0";"0";"10";"28";"24";"0";"1";"2";"1";"1";"0";"0";"0";"0";"1";"0";"4";"1";"0";"0";;"0";"0";"2";"11";"4";"1";"3";"2";"1";"38";"0";"0";"38";"13";"0";"2";"11";"77";"10";"6";"4";"32";"18";"17";"16";"2";"8";"3";"0";"3";"3";"11";"0";"0";"0";"0";"11";"1";"1";"1";"0";"13";"7";"6";"0";"0";"0";"0";"0";"0";"17";;"0";"17";"11";"9";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"2";;;
"61022";"4000   ";"21900";"GM0758";"2018JJ00";"241";"7";"0";"0";"0";"0";"7";"18";"18";"1";"1";"0";"3";"0";"0";"0";"1";"0";"1";"1";"2";"0";"0";"0";;"0";"0";"0";"8";"0";"0";"6";"4";"2";"41";"0";"0";"41";"14";"0";"2";"12";"88";"8";"6";"2";"34";"27";"19";"17";"4";"6";"3";"0";"3";"4";"11";"1";"0";"0";"0";"10";"1";"1";"1";"0";"8";"5";"3";"0";"0";"0";"0";"0";"0";"21";;"2";"19";"8";"6";"1";"1";"0";"5";"0";"0";"0";"0";"0";"0";"2";;;
"61023";"4000   ";"21900";"GM0758";"2019JJ00";"248";"9";"0";"0";"0";"0";"9";"23";"20";"0";"0";"0";"3";"1";"1";"0";"0";"0";"1";"1";"2";"0";"0";"0";;"0";"0";"4";"7";"3";"0";"5";"3";"2";"43";"0";"0";"43";"8";"0";"1";"7";"85";"12";"6";"6";"46";"17";"10";"24";"1";"11";"7";"0";"7";"5";"5";"0";"0";"0";"0";"5";"0";"4";"1";"3";"6";"1";"5";"0";"0";"0";"0";"0";"0";"20";;"1";"19";"16";"16";"0";"0";"0";"15";"0";"0";"1";"0";"0";"0";"0";;;
