"ID";"RegioS";"Perioden";"BevolkingAanHetBeginVanDePeriode_1";"LevendGeborenKinderen_2";"Overledenen_3";"TotaleVestiging_4";"VestigingVanuitEenAndereGemeente_5";"Immigratie_6";"TotaalVertrekInclAdmCorrecties_7";"VertrekNaarAndereGemeente_8";"EmigratieInclusiefAdmCorrecties_9";"OverigeCorrecties_10";"Bevolkingsgroei_11";"BevolkingsgroeiRelatief_12";"BevolkingsgroeiSinds1Januari_13";"BevolkingsgroeiSinds1JanuariRela_14";"BevolkingAanHetEindeVanDePeriode_15"
"79580";"GM0546";"2018JJ00";"124306";"1061";"956";"11107";"7696";"3411";"10624";"8026";"2598";"5";"593";"0.48";"593";"0.48";"124899"
"79593";"GM0546";"2019JJ00";"124899";"1112";"992";"11067";"7347";"3720";"10978";"8462";"2516";"-9";"200";"0.16";"200";"0.16";"125099"
"79606";"GM0546";"2020JJ00";"125099";"1094";"1008";"10772";"8177";"2595";"11868";"9181";"2687";"4";"-1006";"-0.8";"-1006";"-0.8";"124093"
"79628";"GM0547";"2002JJ00";"26709";"349";"190";"1220";"1041";"179";"1728";"1606";"122";"42";"-307";"-1.15";"-307";"-1.15";"26402"
"79641";"GM0547";"2003JJ00";"26402";"315";"188";"1125";"972";"153";"1451";"1299";"152";"-21";"-220";"-0.83";"-220";"-0.83";"26182"
"79654";"GM0547";"2004JJ00";"26182";"289";"183";"1200";"1113";"87";"1354";"1260";"94";"20";"-28";"-0.11";"-28";"-0.11";"26154"
"79667";"GM0547";"2005JJ00";"26154";"276";"207";"1358";"1238";"120";"1592";"1434";"158";"1";"-164";"-0.63";"-164";"-0.63";"25990"
"79680";"GM0547";"2006JJ00";"25990";"290";"190";"1467";"1367";"100";"1487";"1321";"166";"7";"87";"0.33";"87";"0.33";"26077"
"79693";"GM0547";"2007JJ00";"26077";"258";"182";"1664";"1535";"129";"1437";"1336";"101";"-4";"299";"1.15";"299";"1.15";"26376"
"79706";"GM0547";"2008JJ00";"26376";"266";"190";"1450";"1310";"140";"1434";"1286";"148";"2";"94";"0.36";"94";"0.36";"26470"
"79719";"GM0547";"2009JJ00";"26470";"242";"187";"1223";"1111";"112";"1324";"1196";"128";"2";"-44";"-0.17";"-44";"-0.17";"26426"
"79732";"GM0547";"2010JJ00";"26426";"256";"205";"1296";"1167";"129";"1161";"1045";"116";"-3";"183";"0.69";"183";"0.69";"26609"
"79745";"GM0547";"2011JJ00";"26609";"267";"179";"1278";"1169";"109";"1265";"1124";"141";"-4";"97";"0.36";"97";"0.36";"26706"
"79758";"GM0547";"2012JJ00";"26706";"259";"193";"1303";"1161";"142";"1329";"1211";"118";"-3";"37";"0.14";"37";"0.14";"26743"
"79771";"GM0547";"2013JJ00";"26743";"258";"195";"1240";"1090";"150";"1224";"1088";"136";"-9";"70";"0.26";"70";"0.26";"26813"
"79784";"GM0547";"2014JJ00";"26813";"228";"205";"1358";"1178";"180";"1343";"1195";"148";"2";"40";"0.15";"40";"0.15";"26853"
"79797";"GM0547";"2015JJ00";"26853";"256";"209";"1551";"1253";"298";"1481";"1299";"182";"-2";"115";"0.43";"115";"0.43";"26968"
"79810";"GM0547";"2016JJ00";"26968";"279";"221";"1837";"1620";"217";"1719";"1556";"163";"-16";"160";"0.59";"160";"0.59";"27128"
"79823";"GM0547";"2017JJ00";"27128";"222";"239";"1710";"1538";"172";"1623";"1439";"184";"-1";"69";"0.25";"69";"0.25";"27197"
"79836";"GM0547";"2018JJ00";"27197";"225";"263";"1456";"1291";"165";"1512";"1319";"193";"6";"-88";"-0.32";"-88";"-0.32";"27109"
"79849";"GM0547";"2019JJ00";"27109";"277";"239";"1455";"1304";"151";"1542";"1395";"147";"-4";"-53";"-0.2";"-53";"-0.2";"27056"
"79862";"GM0547";"2020JJ00";"27056";"242";"249";"1888";"1690";"198";"1558";"1395";"163";"-2";"321";"1.19";"321";"1.19";"27377"
"79884";"GM1916";"2002JJ00";"74085";"814";"795";"5024";"4398";"626";"5383";"4801";"582";"2";"-338";"-0.46";"-338";"-0.46";"73747"
"79897";"GM1916";"2003JJ00";"73747";"759";"819";"4621";"3979";"642";"4514";"3875";"639";"38";"85";"0.12";"85";"0.12";"73832"
"79910";"GM1916";"2004JJ00";"73832";"796";"789";"4651";"4115";"536";"4703";"3829";"874";"6";"-39";"-0.05";"-39";"-0.05";"73793"
"79923";"GM1916";"2005JJ00";"73793";"807";"824";"4521";"3906";"615";"5213";"4304";"909";"27";"-682";"-0.92";"-682";"-0.92";"73111"
"79936";"GM1916";"2006JJ00";"73111";"742";"768";"4594";"4037";"557";"4896";"4034";"862";"41";"-287";"-0.39";"-287";"-0.39";"72824"
"79949";"GM1916";"2007JJ00";"72824";"740";"744";"4904";"4249";"655";"4875";"4124";"751";"13";"38";"0.05";"38";"0.05";"72862"
"79962";"GM1916";"2008JJ00";"72862";"790";"791";"4886";"4075";"811";"5065";"4223";"842";"15";"-165";"-0.23";"-165";"-0.23";"72697"
"79975";"GM1916";"2009JJ00";"72697";"758";"739";"4327";"3630";"697";"4902";"4081";"821";"19";"-537";"-0.74";"-537";"-0.74";"72160"
"79988";"GM1916";"2010JJ00";"72160";"826";"748";"4635";"3923";"712";"4810";"3903";"907";"5";"-92";"-0.13";"-92";"-0.13";"72068"
"80001";"GM1916";"2011JJ00";"72068";"753";"687";"4444";"3657";"787";"4177";"3370";"807";"4";"337";"0.47";"337";"0.47";"72405"
"80014";"GM1916";"2012JJ00";"72405";"806";"690";"4333";"3601";"732";"4270";"3408";"862";"4";"183";"0.25";"183";"0.25";"72588"
"80027";"GM1916";"2013JJ00";"72588";"791";"642";"4583";"3786";"797";"3967";"3248";"719";"3";"768";"1.06";"768";"1.06";"73356"
"80040";"GM1916";"2014JJ00";"73356";"843";"654";"4898";"4122";"776";"4468";"3695";"773";"4";"623";"0.85";"623";"0.85";"73979"
"80053";"GM1916";"2015JJ00";"73979";"789";"674";"5015";"4193";"822";"4891";"4059";"832";"5";"244";"0.33";"244";"0.33";"74223"
"80066";"GM1916";"2016JJ00";"74223";"771";"752";"5346";"4485";"861";"4982";"4233";"749";"-2";"381";"0.51";"381";"0.51";"74604"
"80079";"GM1916";"2017JJ00";"74604";"717";"720";"5538";"4568";"970";"5185";"4345";"840";"-7";"343";"0.46";"343";"0.46";"74947"
"80092";"GM1916";"2018JJ00";"74947";"726";"682";"5369";"4338";"1031";"4931";"4161";"770";"-4";"478";"0.64";"478";"0.64";"75425"
"80105";"GM1916";"2019JJ00";"75425";"811";"755";"5936";"4845";"1091";"4870";"4050";"820";"-13";"1109";"1.47";"1109";"1.47";"76534"
"80118";"GM1916";"2020JJ00";"76534";"697";"806";"5398";"4539";"859";"5389";"4675";"714";"-1";"-101";"-0.13";"-101";"-0.13";"76433"
"80140";"GM0995";"2002JJ00";"66460";"900";"460";"4730";"4136";"594";"3108";"2696";"412";"33";"2095";"3.15";"2095";"3.15";"68555"
"80153";"GM0995";"2003JJ00";"68555";"937";"517";"3833";"3348";"485";"3211";"2811";"400";"43";"1085";"1.58";"1085";"1.58";"69640"
"80166";"GM0995";"2004JJ00";"69640";"981";"411";"3552";"3264";"288";"2962";"2705";"257";"60";"1220";"1.75";"1220";"1.75";"70860"
"80179";"GM0995";"2005JJ00";"70860";"1015";"471";"3575";"3188";"387";"3525";"2903";"622";"-7";"587";"0.83";"587";"0.83";"71447"
"80192";"GM0995";"2006JJ00";"71447";"961";"491";"3668";"3296";"372";"3416";"2980";"436";"83";"805";"1.13";"805";"1.13";"72252"
"80205";"GM0995";"2007JJ00";"72252";"1012";"473";"3618";"3172";"446";"3356";"2893";"463";"10";"811";"1.12";"811";"1.12";"73063"
"80218";"GM0995";"2008JJ00";"73063";"979";"494";"3597";"2990";"607";"3345";"2872";"473";"48";"785";"1.07";"785";"1.07";"73848"
"80231";"GM0995";"2009JJ00";"73848";"1052";"471";"3224";"2591";"633";"3002";"2634";"368";"-23";"780";"1.06";"780";"1.06";"74628"
"80244";"GM0995";"2010JJ00";"74628";"1019";"491";"3003";"2448";"555";"3048";"2558";"490";"0";"483";"0.65";"483";"0.65";"75111"
"80257";"GM0995";"2011JJ00";"75111";"903";"519";"2862";"2327";"535";"3054";"2460";"594";"9";"201";"0.27";"201";"0.27";"75312"
"80270";"GM0995";"2012JJ00";"75312";"892";"489";"2934";"2384";"550";"2871";"2288";"583";"0";"466";"0.62";"466";"0.62";"75778"
"80283";"GM0995";"2013JJ00";"75778";"852";"545";"2858";"2306";"552";"2793";"2305";"488";"-8";"364";"0.48";"364";"0.48";"76142"
"80296";"GM0995";"2014JJ00";"76142";"929";"540";"2949";"2375";"574";"3092";"2430";"662";"30";"276";"0.36";"276";"0.36";"76418"
"80309";"GM0995";"2015JJ00";"76418";"843";"530";"3164";"2590";"574";"3107";"2655";"452";"4";"374";"0.49";"374";"0.49";"76792"
"80322";"GM0995";"2016JJ00";"76792";"820";"586";"3371";"2581";"790";"3455";"2923";"532";"-5";"145";"0.19";"145";"0.19";"76937"
"80335";"GM0995";"2017JJ00";"76937";"784";"540";"3641";"3020";"621";"3426";"2994";"432";"-7";"452";"0.59";"452";"0.59";"77389"
"80348";"GM0995";"2018JJ00";"77389";"849";"589";"3688";"2886";"802";"3445";"2939";"506";"1";"504";"0.65";"504";"0.65";"77893"
"80361";"GM0995";"2019JJ00";"77893";"783";"599";"4223";"3186";"1037";"3695";"3185";"510";"-7";"705";"0.91";"705";"0.91";"78598"
"80374";"GM0995";"2020JJ00";"78598";"814";"683";"4702";"3712";"990";"3631";"3099";"532";"11";"1213";"1.54";"1213";"1.54";"79811"
"80396";"GM0082";"2002JJ00";"12957";"160";"106";"726";"609";"117";"498";"469";"29";"2";"284";"2.19";"284";"2.19";"13241"
"80409";"GM0082";"2003JJ00";"13241";"185";"101";"618";"527";"91";"609";"509";"100";"8";"101";"0.76";"101";"0.76";"13342"
"80422";"GM0082";"2004JJ00";"13342";"182";"91";"583";"512";"71";"613";"531";"82";"3";"64";"0.48";"64";"0.48";"13406"
"80435";"GM0082";"2005JJ00";"13406";"182";"99";"665";"607";"58";"749";"635";"114";"0";"-1";"-0.01";"-1";"-0.01";"13405"
"80448";"GM0082";"2006JJ00";"13405";"175";"93";"674";"615";"59";"726";"645";"81";"-1";"29";"0.22";"29";"0.22";"13434"
"80461";"GM0082";"2007JJ00";"13434";"181";"98";"566";"504";"62";"655";"556";"99";"2";"-4";"-0.03";"-4";"-0.03";"13430"
"80474";"GM0082";"2008JJ00";"13430";"163";"104";"668";"589";"79";"574";"530";"44";"1";"154";"1.15";"154";"1.15";"13584"
"80487";"GM0082";"2009JJ00";"13584";"167";"96";"454";"396";"58";"489";"444";"45";"3";"39";"0.29";"39";"0.29";"13623"
"80500";"GM0082";"2010JJ00";"13623";"160";"79";"401";"357";"44";"484";"420";"64";"0";"-2";"-0.01";"-2";"-0.01";"13621"
"80513";"GM0082";"2011JJ00";"13621";"141";"102";"387";"341";"46";"483";"435";"48";"0";"-57";"-0.42";"-57";"-0.42";"13564"
"80526";"GM0082";"2012JJ00";"13564";"132";"106";"462";"413";"49";"486";"434";"52";"0";"2";"0.01";"2";"0.01";"13566"
"80539";"GM0082";"2013JJ00";"13566";"143";"102";"441";"389";"52";"521";"475";"46";"-3";"-42";"-0.31";"-42";"-0.31";"13524"
"80552";"GM0082";"2014JJ00";;;;;;;;;;;;;;;
"80565";"GM0082";"2015JJ00";;;;;;;;;;;;;;;
"80578";"GM0082";"2016JJ00";;;;;;;;;;;;;;;
"80591";"GM0082";"2017JJ00";;;;;;;;;;;;;;;
"80604";"GM0082";"2018JJ00";;;;;;;;;;;;;;;
"80617";"GM0082";"2019JJ00";;;;;;;;;;;;;;;
"80630";"GM0082";"2020JJ00";;;;;;;;;;;;;;;
"80652";"GM1640";"2002JJ00";;;;;;;;;;;;;;;
"80665";"GM1640";"2003JJ00";;;;;;;;;;;;;;;
"80678";"GM1640";"2004JJ00";;;;;;;;;;;;;;;
"80691";"GM1640";"2005JJ00";;;;;;;;;;;;;;;
"80704";"GM1640";"2006JJ00";;;;;;;;;;;;;;;
"80717";"GM1640";"2007JJ00";"36818";"288";"294";"1336";"1173";"163";"1374";"1271";"103";"-30";"-74";"-0.2";"-74";"-0.2";"36744"
"80730";"GM1640";"2008JJ00";"36744";"324";"287";"1482";"1187";"295";"1522";"1376";"146";"10";"7";"0.02";"7";"0.02";"36751"
"80743";"GM1640";"2009JJ00";"36751";"332";"300";"1393";"1104";"289";"1425";"1296";"129";"-10";"-10";"-0.03";"-10";"-0.03";"36741"
"80756";"GM1640";"2010JJ00";"36741";"284";"328";"1332";"1009";"323";"1433";"1218";"215";"4";"-141";"-0.38";"-141";"-0.38";"36600"
"80769";"GM1640";"2011JJ00";"36600";"264";"316";"1435";"1118";"317";"1520";"1303";"217";"-1";"-138";"-0.38";"-138";"-0.38";"36462"
"80782";"GM1640";"2012JJ00";"36462";"258";"314";"1650";"1192";"458";"1631";"1404";"227";"1";"-36";"-0.1";"-36";"-0.1";"36426"
"80795";"GM1640";"2013JJ00";"36426";"265";"329";"1535";"1113";"422";"1678";"1482";"196";"0";"-207";"-0.57";"-207";"-0.57";"36219"
"80808";"GM1640";"2014JJ00";"36219";"261";"361";"1784";"1175";"609";"1659";"1513";"146";"0";"25";"0.07";"25";"0.07";"36244"
"80821";"GM1640";"2015JJ00";"36244";"271";"352";"1842";"1281";"561";"1862";"1653";"209";"-3";"-104";"-0.29";"-104";"-0.29";"36140"
"80834";"GM1640";"2016JJ00";"36140";"277";"365";"1902";"1436";"466";"2081";"1883";"198";"5";"-262";"-0.72";"-262";"-0.72";"35878"
"80847";"GM1640";"2017JJ00";"35878";"245";"340";"2158";"1858";"300";"2087";"1881";"206";"3";"-21";"-0.06";"-21";"-0.06";"35857"
"80860";"GM1640";"2018JJ00";"35857";"257";"393";"1957";"1651";"306";"1997";"1785";"212";"0";"-176";"-0.49";"-176";"-0.49";"35681"
"80873";"GM1640";"2019JJ00";"35681";"270";"362";"2113";"1677";"436";"1823";"1583";"240";"0";"198";"0.55";"198";"0.55";"35879"
"80886";"GM1640";"2020JJ00";"35879";"275";"451";"2211";"1929";"282";"1869";"1635";"234";"0";"166";"0.46";"166";"0.46";"36045"
"80908";"GM0327";"2002JJ00";"29038";"351";"243";"1284";"1147";"137";"1423";"1329";"94";"-9";"-40";"-0.14";"-40";"-0.14";"28998"
"80921";"GM0327";"2003JJ00";"28998";"337";"205";"1230";"1125";"105";"1273";"1192";"81";"19";"108";"0.37";"108";"0.37";"29106"
"80934";"GM0327";"2004JJ00";"29106";"315";"239";"1189";"1127";"62";"1394";"1278";"116";"0";"-129";"-0.44";"-129";"-0.44";"28977"
"80947";"GM0327";"2005JJ00";"28977";"310";"223";"1180";"1100";"80";"1355";"1240";"115";"0";"-88";"-0.3";"-88";"-0.3";"28889"
"80960";"GM0327";"2006JJ00";"28889";"272";"210";"1129";"1052";"77";"1470";"1341";"129";"0";"-279";"-0.97";"-279";"-0.97";"28610"
"80973";"GM0327";"2007JJ00";"28610";"290";"180";"1087";"1020";"67";"1261";"1162";"99";"-6";"-70";"-0.24";"-70";"-0.24";"28540"
"80986";"GM0327";"2008JJ00";"28540";"287";"232";"1422";"1327";"95";"1404";"1268";"136";"-30";"43";"0.15";"43";"0.15";"28583"
"80999";"GM0327";"2009JJ00";"28583";"271";"184";"1302";"1179";"123";"1170";"1085";"85";"10";"229";"0.8";"229";"0.8";"28812"
"81012";"GM0327";"2010JJ00";"28812";"282";"191";"1003";"923";"80";"1300";"1022";"278";"3";"-203";"-0.7";"-203";"-0.7";"28609"
"81025";"GM0327";"2011JJ00";"28609";"277";"206";"1268";"1161";"107";"1041";"945";"96";"-2";"296";"1.03";"296";"1.03";"28905"
"81038";"GM0327";"2012JJ00";"28905";"263";"223";"1082";"1010";"72";"1060";"982";"78";"2";"64";"0.22";"64";"0.22";"28969"
"81051";"GM0327";"2013JJ00";"28969";"253";"225";"1042";"943";"99";"1045";"978";"67";"3";"28";"0.1";"28";"0.1";"28997"
"81064";"GM0327";"2014JJ00";"28997";"272";"214";"1125";"1021";"104";"1117";"1048";"69";"-1";"65";"0.22";"65";"0.22";"29062"
"81077";"GM0327";"2015JJ00";"29062";"267";"215";"1415";"1321";"94";"1220";"1144";"76";"0";"247";"0.85";"247";"0.85";"29309"
"81090";"GM0327";"2016JJ00";"29309";"271";"217";"1821";"1718";"103";"1509";"1406";"103";"2";"368";"1.26";"368";"1.26";"29677"
"81103";"GM0327";"2017JJ00";"29677";"268";"239";"1430";"1346";"84";"1381";"1295";"86";"0";"78";"0.26";"78";"0.26";"29755"
"81116";"GM0327";"2018JJ00";"29755";"264";"255";"1613";"1520";"93";"1345";"1245";"100";"-2";"275";"0.92";"275";"0.92";"30030"
"81129";"GM0327";"2019JJ00";"30030";"282";"235";"1566";"1442";"124";"1243";"1181";"62";"1";"371";"1.24";"371";"1.24";"30401"
"81142";"GM0327";"2020JJ00";"30401";"291";"254";"1624";"1519";"105";"1514";"1436";"78";"-4";"143";"0.47";"143";"0.47";"30544"
"81164";"GM0260";"2002JJ00";"19332";"254";"123";"607";"462";"145";"625";"586";"39";"-33";"80";"0.41";"80";"0.41";"19412"
"81177";"GM0260";"2003JJ00";"19412";"249";"117";"710";"592";"118";"788";"745";"43";"35";"89";"0.46";"89";"0.46";"19501"
"81190";"GM0260";"2004JJ00";"19501";"220";"112";"621";"526";"95";"768";"620";"148";"6";"-33";"-0.17";"-33";"-0.17";"19468"
"81203";"GM0260";"2005JJ00";;;;;;;;;;;;;;;
"81216";"GM0260";"2006JJ00";;;;;;;;;;;;;;;
"81229";"GM0260";"2007JJ00";;;;;;;;;;;;;;;
"81242";"GM0260";"2008JJ00";;;;;;;;;;;;;;;
"81255";"GM0260";"2009JJ00";;;;;;;;;;;;;;;
"81268";"GM0260";"2010JJ00";;;;;;;;;;;;;;;
"81281";"GM0260";"2011JJ00";;;;;;;;;;;;;;;
"81294";"GM0260";"2012JJ00";;;;;;;;;;;;;;;
"81307";"GM0260";"2013JJ00";;;;;;;;;;;;;;;
"81320";"GM0260";"2014JJ00";;;;;;;;;;;;;;;
"81333";"GM0260";"2015JJ00";;;;;;;;;;;;;;;
"81346";"GM0260";"2016JJ00";;;;;;;;;;;;;;;
"81359";"GM0260";"2017JJ00";;;;;;;;;;;;;;;
"81372";"GM0260";"2018JJ00";;;;;;;;;;;;;;;
"81385";"GM0260";"2019JJ00";;;;;;;;;;;;;;;
"81398";"GM0260";"2020JJ00";;;;;;;;;;;;;;;
"81420";"GM1673";"2002JJ00";"6735";"74";"27";"214";"196";"18";"278";"263";"15";"-10";"-27";"-0.4";"-27";"-0.4";"6708"
"81433";"GM1673";"2003JJ00";"6708";"66";"37";"242";"209";"33";"274";"244";"30";"8";"5";"0.07";"5";"0.07";"6713"
"81446";"GM1673";"2004JJ00";"6713";"68";"29";"283";"272";"11";"310";"292";"18";"0";"12";"0.18";"12";"0.18";"6725"
"81459";"GM1673";"2005JJ00";"6725";"81";"38";"269";"250";"19";"265";"246";"19";"0";"47";"0.7";"47";"0.7";"6772"
"81472";"GM1673";"2006JJ00";"6772";"69";"28";"399";"378";"21";"251";"238";"13";"0";"189";"2.79";"189";"2.79";"6961"
"81485";"GM1673";"2007JJ00";;;;;;;;;;;;;;;
"81498";"GM1673";"2008JJ00";;;;;;;;;;;;;;;
"81511";"GM1673";"2009JJ00";;;;;;;;;;;;;;;
"81524";"GM1673";"2010JJ00";;;;;;;;;;;;;;;
"81537";"GM1673";"2011JJ00";;;;;;;;;;;;;;;
"81550";"GM1673";"2012JJ00";;;;;;;;;;;;;;;
"81563";"GM1673";"2013JJ00";;;;;;;;;;;;;;;
"81576";"GM1673";"2014JJ00";;;;;;;;;;;;;;;
"81589";"GM1673";"2015JJ00";;;;;;;;;;;;;;;
"81602";"GM1673";"2016JJ00";;;;;;;;;;;;;;;
"81615";"GM1673";"2017JJ00";;;;;;;;;;;;;;;
"81628";"GM1673";"2018JJ00";;;;;;;;;;;;;;;
"81641";"GM1673";"2019JJ00";;;;;;;;;;;;;;;
"81654";"GM1673";"2020JJ00";;;;;;;;;;;;;;;
"81676";"GM0552";"2002JJ00";"11338";"166";"68";"464";"328";"136";"531";"503";"28";"6";"37";"0.33";"37";"0.33";"11375"
"81689";"GM0552";"2003JJ00";"11375";"143";"74";"316";"293";"23";"764";"613";"151";"-29";"-408";"-3.59";"-408";"-3.59";"10967"
"81702";"GM0552";"2004JJ00";;;;;;;;;;;;;;;
"81715";"GM0552";"2005JJ00";;;;;;;;;;;;;;;
"81728";"GM0552";"2006JJ00";;;;;;;;;;;;;;;
"81741";"GM0552";"2007JJ00";;;;;;;;;;;;;;;
"81754";"GM0552";"2008JJ00";;;;;;;;;;;;;;;
"81767";"GM0552";"2009JJ00";;;;;;;;;;;;;;;
"81780";"GM0552";"2010JJ00";;;;;;;;;;;;;;;
"81793";"GM0552";"2011JJ00";;;;;;;;;;;;;;;
"81806";"GM0552";"2012JJ00";;;;;;;;;;;;;;;
"81819";"GM0552";"2013JJ00";;;;;;;;;;;;;;;
"81832";"GM0552";"2014JJ00";;;;;;;;;;;;;;;
"81845";"GM0552";"2015JJ00";;;;;;;;;;;;;;;
"81858";"GM0552";"2016JJ00";;;;;;;;;;;;;;;
"81871";"GM0552";"2017JJ00";;;;;;;;;;;;;;;
"81884";"GM0552";"2018JJ00";;;;;;;;;;;;;;;
"81897";"GM0552";"2019JJ00";;;;;;;;;;;;;;;
"81910";"GM0552";"2020JJ00";;;;;;;;;;;;;;;
"81932";"GM0694";"2002JJ00";"9697";"122";"52";"244";"212";"32";"327";"310";"17";"-3";"-16";"-0.16";"-16";"-0.16";"9681"
"81945";"GM0694";"2003JJ00";"9681";"125";"47";"244";"223";"21";"286";"259";"27";"7";"43";"0.44";"43";"0.44";"9724"
"81958";"GM0694";"2004JJ00";"9724";"138";"53";"217";"195";"22";"309";"287";"22";"1";"-6";"-0.06";"-6";"-0.06";"9718"
"81971";"GM0694";"2005JJ00";"9718";"140";"48";"245";"232";"13";"315";"297";"18";"-2";"20";"0.21";"20";"0.21";"9738"
"81984";"GM0694";"2006JJ00";"9738";"116";"60";"323";"305";"18";"317";"293";"24";"-1";"61";"0.63";"61";"0.63";"9799"
"81997";"GM0694";"2007JJ00";"9799";"144";"60";"232";"205";"27";"345";"324";"21";"1";"-28";"-0.29";"-28";"-0.29";"9771"
"82010";"GM0694";"2008JJ00";"9771";"129";"71";"278";"244";"34";"382";"340";"42";"3";"-43";"-0.44";"-43";"-0.44";"9728"
"82023";"GM0694";"2009JJ00";"9728";"114";"56";"222";"177";"45";"269";"248";"21";"1";"12";"0.12";"12";"0.12";"9740"
"82036";"GM0694";"2010JJ00";"9740";"129";"65";"249";"221";"28";"306";"279";"27";"-1";"6";"0.06";"6";"0.06";"9746"
"82049";"GM0694";"2011JJ00";"9746";"135";"54";"265";"239";"26";"306";"282";"24";"1";"41";"0.42";"41";"0.42";"9787"
"82062";"GM0694";"2012JJ00";"9787";"106";"62";"269";"253";"16";"320";"293";"27";"-10";"-17";"-0.17";"-17";"-0.17";"9770"
"82075";"GM0694";"2013JJ00";;;;;;;;;;;;;;;
"82088";"GM0694";"2014JJ00";;;;;;;;;;;;;;;
"82101";"GM0694";"2015JJ00";;;;;;;;;;;;;;;
"82114";"GM0694";"2016JJ00";;;;;;;;;;;;;;;
"82127";"GM0694";"2017JJ00";;;;;;;;;;;;;;;
"82140";"GM0694";"2018JJ00";;;;;;;;;;;;;;;
"82153";"GM0694";"2019JJ00";;;;;;;;;;;;;;;
"82166";"GM0694";"2020JJ00";;;;;;;;;;;;;;;
"82188";"GM0733";"2002JJ00";"10654";"133";"75";"319";"297";"22";"358";"347";"11";"6";"25";"0.23";"25";"0.23";"10679"
"82201";"GM0733";"2003JJ00";"10679";"134";"79";"432";"417";"15";"408";"393";"15";"1";"80";"0.75";"80";"0.75";"10759"
"82214";"GM0733";"2004JJ00";"10759";"124";"61";"386";"374";"12";"410";"395";"15";"1";"40";"0.37";"40";"0.37";"10799"
"82227";"GM0733";"2005JJ00";"10799";"112";"72";"340";"321";"19";"352";"312";"40";"-1";"27";"0.25";"27";"0.25";"10826"
"82240";"GM0733";"2006JJ00";"10826";"118";"62";"398";"380";"18";"412";"381";"31";"-1";"41";"0.38";"41";"0.38";"10867"
"82253";"GM0733";"2007JJ00";"10867";"121";"76";"513";"473";"40";"518";"472";"46";"9";"49";"0.45";"49";"0.45";"10916"
"82266";"GM0733";"2008JJ00";"10916";"121";"71";"427";"403";"24";"473";"444";"29";"1";"5";"0.05";"5";"0.05";"10921"
"82279";"GM0733";"2009JJ00";"10921";"114";"74";"298";"277";"21";"363";"350";"13";"3";"-22";"-0.2";"-22";"-0.2";"10899"
"82292";"GM0733";"2010JJ00";"10899";"117";"78";"288";"270";"18";"348";"324";"24";"0";"-21";"-0.19";"-21";"-0.19";"10878"
"82305";"GM0733";"2011JJ00";"10878";"94";"69";"345";"313";"32";"352";"327";"25";"-1";"17";"0.16";"17";"0.16";"10895"
"82318";"GM0733";"2012JJ00";"10895";"87";"84";"493";"464";"29";"384";"363";"21";"0";"112";"1.03";"112";"1.03";"11007"
"82331";"GM0733";"2013JJ00";"11007";"110";"61";"408";"371";"37";"404";"386";"18";"0";"53";"0.48";"53";"0.48";"11060"
"82344";"GM0733";"2014JJ00";"11060";"109";"79";"436";"402";"34";"447";"416";"31";"0";"19";"0.17";"19";"0.17";"11079"
"82357";"GM0733";"2015JJ00";"11079";"91";"88";"493";"435";"58";"463";"435";"28";"0";"33";"0.3";"33";"0.3";"11112"
"82370";"GM0733";"2016JJ00";"11112";"123";"69";"540";"487";"53";"548";"510";"38";"0";"46";"0.41";"46";"0.41";"11158"
"82383";"GM0733";"2017JJ00";"11158";"114";"98";"567";"531";"36";"607";"575";"32";"0";"-24";"-0.22";"-24";"-0.22";"11134"
"82396";"GM0733";"2018JJ00";"11134";"97";"85";"628";"587";"41";"579";"544";"35";"-2";"59";"0.53";"59";"0.53";"11193"
"82409";"GM0733";"2019JJ00";;;;;;;;;;;;;;;
"82422";"GM0733";"2020JJ00";;;;;;;;;;;;;;;
"82444";"GM1705";"2002JJ00";;;;;;;;;;;;;;;
"82457";"GM1705";"2003JJ00";"42467";"548";"289";"1446";"1354";"92";"1179";"1080";"99";"26";"552";"1.3";"552";"1.3";"43019"
"82470";"GM1705";"2004JJ00";"43019";"533";"294";"1230";"1143";"87";"1312";"1233";"79";"0";"157";"0.36";"157";"0.36";"43176"
"82483";"GM1705";"2005JJ00";"43176";"509";"307";"1745";"1658";"87";"1412";"1302";"110";"8";"543";"1.26";"543";"1.26";"43719"
"82496";"GM1705";"2006JJ00";"43719";"492";"275";"1842";"1755";"87";"1444";"1347";"97";"10";"625";"1.43";"625";"1.43";"44344"
"82509";"GM1705";"2007JJ00";"44344";"529";"319";"1568";"1455";"113";"1512";"1355";"157";"7";"273";"0.62";"273";"0.62";"44617"
"82522";"GM1705";"2008JJ00";"44617";"469";"327";"1688";"1578";"110";"1374";"1298";"76";"11";"467";"1.05";"467";"1.05";"45084"
"82535";"GM1705";"2009JJ00";"45084";"485";"304";"1507";"1339";"168";"1327";"1211";"116";"0";"361";"0.8";"361";"0.8";"45445"
"82548";"GM1705";"2010JJ00";"45445";"473";"337";"1517";"1373";"144";"1504";"1260";"244";"-5";"144";"0.32";"144";"0.32";"45589"
"82561";"GM1705";"2011JJ00";"45589";"491";"316";"1316";"1183";"133";"1317";"1215";"102";"7";"181";"0.4";"181";"0.4";"45770"
"82574";"GM1705";"2012JJ00";"45770";"435";"382";"1385";"1266";"119";"1388";"1263";"125";"-2";"48";"0.1";"48";"0.1";"45818"
